FEEDERID,เปลือย,หุ้ม,Ratio
MHA07,3247.767488,17955.0329,0.180883405
MHA08,496.7975439,7318.695144,0.067880617
MHA09,29979.1036,6723.939622,4.458562284
MLA01,537.0519663,26203.50684,0.020495423
MLA02,10047.01802,30033.46179,0.334527471
MLA03,0,311.412716,0
MLA04,8438.555657,8333.128581,1.01265156
MLA05,115122.4387,63267.77037,1.819606381
MLA06,48351.93492,36755.13891,1.315514955
MLA07,98999.11109,89492.81752,1.106224095
MLA09,44330.5402,50118.17643,0.884520215
MLA10,10399.10984,19169.06222,0.542494449
MMA01,90858.52205,32652.519,2.782588445
MMA02,33771.70192,14917.67381,2.263871857
MMA03,10284.57773,6617.145147,1.554231847
MMA04,104206.2745,22494.59897,4.632501989
MRM01,49477.35723,47069.21821,1.051161653
MRM02,248053.8318,141740.4703,1.750056503
MRM03,18497.27676,20305.32096,0.910957123
MRM04,37373.03382,41510.90416,0.900318472
MRM05,225080.8031,88250.59956,2.550473359
MRM06,65358.92834,33440.32922,1.954494165
MRM07,24392.81482,39281.9062,0.620968206
MRM08,28981.98919,12675.80397,2.286402445
MRM09,26604.69195,36435.78163,0.730180355
MRM10,3025.102568,28808.07303,0.105008848
MTA01,281778.5388,75650.31833,3.724750206
MTA02,109559.7385,74737.27928,1.465931588
MTA03,137693.6168,48105.37547,2.862333272
NIA01,327.6651249,2539.479718,0.129028447
NIA02,43.36410482,2797.171685,0.01550284
NIA03,104.296498,2128.231126,0.04900619
NIA04,885.9661483,3562.615601,0.248684183
NIA05,32.61039198,2631.384389,0.012392865
NIA06,0,1910.929606,0
NIA07,0,2051.4187,0
NIA08,75.42966393,769.8401282,0.097980946
NIA09,79.39795466,2524.968451,0.031445127
NIA10,32.21049677,2255.240964,0.014282508
NIB01,51.29263259,4827.545195,0.010624993
NIB02,336.4336056,4388.338571,0.076665371
NIB03,0,804.759436,0
NIB04,436.0665755,4450.087534,0.097990561
NIB05,0,35.52647077,0
NIB06,288.8750364,5196.377247,0.055591621
NIB07,49.82193445,580.9390303,0.085761038
NIB08,0,73.21111243,0
NIB09,0,88.21353507,0
NIB10,0,85.7889891,0
NIC01,61.20354038,4154.447427,0.014732053
NIC02,13.74649584,1028.775369,0.013361999
NIC03,427.3708788,5395.997287,0.079201463
NIC04,2460.040511,9575.695162,0.256904639
NIC05,333.7842043,3585.398575,0.093095425
NIC06,4583.209558,9152.920196,0.500737411
NIC07,6646.981072,15014.21397,0.442712558
NIC08,32572.3172,21588.79973,1.508759987
NIC09,3057.050111,761.3897288,4.015092397
NIC10,13.76917606,6275.815392,0.002194006
NIU01,0,879.9895149,0
NIU02,0,3.894578984,0
NIU03,0,3.866412505,0
NIU04,0,3.702244582,0
NIU05,317.1444578,3698.297447,0.085754178
PAN01,117295.1118,41644.51739,2.816579928
PAN02,56325.01493,38283.11571,1.471275623
PAN03,62874.43201,51733.08283,1.215362174
PAN04,89087.35776,57637.375,1.545652587
PAN05,63901.8411,55263.02304,1.156321851
PAS01,46415.48249,26600.4758,1.744911739
PAS02,158626.1774,28996.9297,5.470447354
PAS03,29263.60995,25667.86272,1.14008752
PAS04,82520.92442,58866.35257,1.401835188
PAS05,64656.29097,52060.49784,1.241945307
PAU01,0,14.11336262,0
PAU02,0,13.22216601,0
PAU03,0,13.53189935,0
PAU04,0,15.10306294,0
PAU05,0,15.40660635,0
PYA01,101256.4152,48861.86523,2.072299423
PYA02,52032.89983,53802.85978,0.967102865
PYA03,80416.97325,35415.46978,2.270673628
PYA04,60690.67416,27151.01192,2.235300634
PYA05,4036.290565,7295.658843,0.553245519
PYA06,741.3332635,22675.6922,0.032692861
PYA07,18249.31761,19073.14212,0.95680709
PYA08,60737.36843,44365.56095,1.369020635
PYB01,33330.98545,28557.71434,1.167144718
PYB02,4574.517851,5503.594903,0.831187239
PYB03,75241.50172,78300.72498,0.960929822
PYB04,1790.788289,29564.64005,0.060571963
PYB05,55246.32083,72545.61863,0.761539041
QYA06,64387.71078,34720.09516,1.854479675
QYA07,0,89.76731626,0
QYA08,108497.6734,10180.38583,10.65752076
QYA09,174918.3795,44570.16175,3.924562367
QYA10,26536.14415,9961.160454,2.663961119
SGA01,6048.272334,1509.660154,4.006380058
SGA02,24608.68341,10821.3844,2.274079037
SGA03,271946.0473,86209.24601,3.154488177
SGA04,50756.77235,8786.056325,5.776968697
SGA05,31697.09216,7042.432275,4.50087284
SGA06,26671.45966,11230.43274,2.374927155
SGA07,17351.28073,11495.48531,1.509399583
SGA08,71568.06055,17748.8498,4.032264703
SGA09,0,41.4586459,0
SGA10,21221.15293,12827.59127,1.654336539
SKP01,46828.84602,61920.42185,0.756274661
SKP02,11901.03023,41286.13901,0.288257282
SKP03,9994.606786,26940.96043,0.370981829
SKP04,65537.41084,156651.5007,0.418364398
SKP05,33370.72321,47024.07077,0.709651943
SKP06,406.3323303,15160.0706,0.026802799
SKP07,4662.656227,14716.28177,0.316836569
SKP08,9150.905544,32782.29714,0.279141681
SKP09,38677.12936,34179.5721,1.13158612
SKP10,33273.24655,49697.58931,0.669514297
TEA01,168350.9236,21674.54236,7.767219293
TEA02,34305.14249,7180.656448,4.777438211
TEA03,23790.03364,10388.99543,2.289926278
TEA04,94634.03515,12331.95706,7.673886206
TEA05,31087.71755,14361.35128,2.164679141
TEA06,77111.73524,39306.714,1.961795515
TEA07,65788.56953,14465.94546,4.547823696
TEA08,8492.496756,26546.01486,0.31991607
TNG01,51876.68089,82257.99735,0.630658204
TNG02,59389.83475,57570.43454,1.031603031
TNG03,0,71.47446058,0
TNG04,0,96.35700236,0
TNG05,8949.378384,30068.18061,0.297636179
TNG06,0,83.4078991,0
TNG07,89430.10094,50506.30192,1.770672125
TNG08,69542.77729,45673.18292,1.522617274
TNG09,70932.51725,37574.08815,1.887804089
TNG10,86037.14324,44029.85604,1.954063696
WPA01,9289.665052,32540.43061,0.285480704
WPA02,63387.36656,59958.502,1.057187295
WPA03,83972.91158,32472.54983,2.585966055
WPA04,56424.9676,77813.30283,0.725132664
WPA05,152465.0709,80978.29391,1.882789369
WPA06,0,35.90076754,0
WPA07,0,54.76606716,0
WPA08,150727.5262,89186.42602,1.690027653
WPA09,0,48.6547799,0
WPA10,0,53.28067944,0
XSU01,6856.99273,12242.05028,0.560118001
XSU02,6148.573108,23133.39629,0.26578774
XSU03,10294.72223,29040.11399,0.354500063
XSU04,0,34.36894686,0
XSU05,3648.210669,13570.15097,0.268840831
XSV01,5575.873542,20542.69359,0.27142855
XSV02,8047.520403,30526.57542,0.263623426
XSV04,8744.573159,41042.61035,0.213060843
XSV05,51130.23506,66338.55055,0.770746943
AKR01,40.31015357,7597.763254,0.005305529
AKR02,0,2170.399387,0
AKR03,0,1598.935343,0
BHA01,47658.17076,56280.45061,0.84679796
BHA02,13569.59671,12742.96773,1.064869424
BHA03,41701.49967,46738.90729,0.892222392
BHA04,54652.88724,103849.6634,0.526269277
BHA1B,16.39178173,8151.840038,0.002010808
BNA01,32762.20282,7183.168108,4.560968409
BNA02,65471.9664,25412.70002,2.576348296
BNA03,26908.54325,56312.56094,0.477842648
BNA04,151860.8487,45652.38258,3.326460529
BNA05,16477.02368,20113.41296,0.819205757
BNA06,16015.48148,18629.41369,0.859687897
BNA07,9813.790164,7221.922983,1.358888787
BNA08,6728.409829,9285.334808,0.724627595
BNA09,65676.11453,40605.03758,1.6174376
BNA10,18353.18484,6477.436161,2.833402659
BSH04,148852.0441,12434.33937,11.97104564
CON01,173927.0233,10296.63046,16.8916447
DCA01,4401.160738,35380.76862,0.124394153
DCA02,72704.17888,97889.31949,0.742718197
DCA03,563.2775561,7756.492807,0.072620135
DCA04,10948.50567,26460.44441,0.413768775
DCA05,44776.01689,71629.43907,0.625106346
DCA06,13505.6599,45008.85516,0.300066728
DCA07,4206.086736,22687.98196,0.185388315
DCA08,153643.0481,121611.1845,1.263395704
DCA09,17594.62433,31634.79242,0.556179541
DCA10,673.9594177,15914.04806,0.042349967
HTA01,48731.76661,63311.80936,0.769710534
KKU01,175580.279,51301.11976,3.422542817
KKU02,22863.00089,37591.04106,0.608203451
KKU03,5495.571992,28808.50916,0.19076211
KKU04,73116.07493,14326.79037,5.103451161
KKU05,160386.7773,68775.60362,2.332030093
KKU06,78688.03948,8999.468437,8.743631919
KKU07,4802.281529,26833.7657,0.17896413
KKU08,118097.3946,10543.64612,11.20081168
KKU09,92830.2179,25534.30888,3.635509319
KKU10,1184.081926,9779.346795,0.121079858
KPA01,151756.4511,53816.38494,2.819893073
KPA02,288009.6428,119914.3357,2.401794924
KPA03,61963.45119,41182.6631,1.504600395
KPA04,475.5570426,8820.780102,0.053913264
KPA05,154111.9982,30929.82506,4.982634006
KPA06,21625.17397,27265.8497,0.793123054
KPA07,32122.07884,54977.44568,0.584277397
KPA08,212133.8234,105819.833,2.004669799
KPA09,10422.33458,46380.11541,0.224715581
KPA10,1501.70104,22933.77003,0.065479903
KPB01,33115.78286,32586.91144,1.016229566
KPB02,26.72018284,7127.080769,0.003749106
KPB03,79913.28719,9738.353068,8.206037163
KPB04,832.5320119,18569.06897,0.044834343
KPB05,172.1298286,12170.02763,0.01414375
KPB06,262.7673667,10949.74653,0.023997575
KPB07,128938.6608,14992.98142,8.599934678
KPB08,3303.357467,13131.76684,0.251554685
KPB09,47292.72706,20110.37488,2.351658153
KPB10,65960.15332,22417.22451,2.942387149
LAA03,484774.093,68752.94221,7.050957783
LKA01,150687.3108,29704.59129,5.072862619
LKA02,167828.802,89216.29725,1.881145118
LKA03,215551.0462,39133.92642,5.50803525
LKA04,136334.6022,48428.01002,2.815201413
LKA05,0,825.2980855,0
LOA04,76230.09758,92052.21959,0.828117974
MFA01,3502.669068,19977.9942,0.175326363
MFA02,22623.8537,29023.97864,0.779488366
MFA03,4194.068105,16331.5244,0.256808122
MFA04,74120.83528,90718.09722,0.817045744
MFA05,10899.96844,28359.64865,0.384347795
MFA06,134920.8646,34425.13934,3.919253986
MFA07,34.35870855,3764.631521,0.009126712
MFA08,26567.90869,12415.54128,2.139891293
MFA09,0,179.9745566,0
MFA10,0,71.4554852,0
MSA01,34996.67407,42765.04751,0.818347602
MSA02,16899.24182,17006.94825,0.993666916
MSA03,214737.0802,172935.5995,1.241717037
MSA04,29987.15775,34421.95663,0.871163661
MSA05,1018.926988,27357.05441,0.037245493
MSA06,9828.480738,29960.08127,0.328052539
MSA07,150088.9867,54511.14445,2.753363339
MSA08,62363.45578,38742.81617,1.609677921
MSA09,446.2892059,13868.75086,0.032179481
MSA10,1495.390078,13466.58122,0.111044522
MSA11,84.88406755,20308.34853,0.004179762
MSA12,265.2473384,12447.93766,0.021308537
MSU01,3209.723724,13404.81844,0.23944552
MSU02,27085.37018,28408.10675,0.95343806
MSU03,140.7255297,8.322493453,16.90905862
MSU04,3918.727817,7655.6935,0.511871043
MSU05,23234.38405,73426.99453,0.316428368
NAA01,72249.0619,26561.11758,2.720106249
NAA02,0,18.01200851,0
NAA03,1750.534337,13772.26774,0.127105744
NAA04,64181.67823,64884.53102,0.989167637
NAA05,43092.35994,28932.2963,1.489420663
NAA06,3355.254383,34473.46006,0.097328623
NAA07,6631.294126,14771.41077,0.448927609
NAA08,150169.0342,64448.47072,2.330063577
NAA09,41881.58277,32752.53863,1.278727834
NAA10,0,7.3215672,0
NAB01,93833.45056,58056.04399,1.616256364
NAB02,12037.27541,19405.09799,0.620315106
NAB03,1549.675562,24134.86563,0.064208999
NAB04,376.4699197,15094.38509,0.024941057
NAB05,1656.541605,44042.82642,0.037612064
NAB06,41529.2607,33587.72895,1.236441462
NAT01,123837.914,72039.87228,1.719019067
NAT02,164477.8629,48011.092,3.42583049
NAT03,157819.6853,38046.09082,4.148118294
NAT04,134929.8313,33150.03676,4.070276973
NAT05,13763.42447,35023.18489,0.392980379
NSU04,105254.3975,6163.495052,17.07706369
PIA01,2885.815958,25677.66178,0.112386244
PIA02,133465.2427,37601.91685,3.549426568
PIA03,35230.64316,26700.49406,1.319475328
PIA04,122653.9786,41988.78278,2.921112986
PIA05,193594.2092,37124.8912,5.214674116
PIA06,89168.93939,59863.36515,1.489541043
PIA07,8626.107587,20604.47964,0.418652047
PIA08,198818.1234,57574.20566,3.45324996
PIA09,38336.24884,36737.06726,1.043530464
PIA10,46038.57796,54263.15375,0.848431666
PIH01,137194.3394,42152.63716,3.254703588
PIH02,17392.99642,16819.5733,1.034092608
PIH03,32950.74962,14716.23428,2.23907482
PIH04,66584.4914,34135.03922,1.950620035
PIH05,47881.2038,29595.71337,1.61784253
PIH06,6080.713664,14372.5707,0.423077666
PIH07,28404.08974,50648.33058,0.56080999
PIH08,65263.6797,60438.42697,1.079837497
PIH09,2285.540786,28613.09468,0.079877441
PIH10,35433.77687,43666.78541,0.811458332
PKT01,90158.34024,80564.97165,1.119076174
PKT02,14540.03325,29149.29,0.498812604
PKT03,124435.3268,39519.22161,3.148729195
PKT04,80758.42862,22583.2396,3.576033822
PKT05,43857.64254,21062.37787,2.082274034
PKT06,90402.22686,89779.79018,1.006932926
PKT07,0,47.42136768,0
PKT08,0,119.2848911,0
PKT09,0,148.4699433,0
PKT10,0,175.0408223,0
PLA01,6739.562033,12753.66981,0.528441
PLA02,220.1556774,17800.67186,0.01236783
PLA03,1158.315405,11311.82691,0.102398615
PLA04,952.7633738,11753.8025,0.081060012
PLA05,537.8168364,19157.06976,0.028074066
PLA06,378.0967922,10112.74776,0.037388136
PLA07,351.1608706,7889.434165,0.044510273
PLA08,332.2948906,32232.13251,0.010309429
PLA09,6519.506924,32306.68821,0.201800534
PLA10,5861.208485,9787.712669,0.598833321
PLB01,13118.73665,54924.56406,0.238850082
PLB02,137416.1005,120391.3734,1.141411519
PLB03,13325.72399,16492.5398,0.807984953
PLB04,24141.26959,11877.60488,2.032503171
PLB05,57827.53421,46284.96578,1.249380511
PLC01,2063.02028,20148.73145,0.102389586
PLC02,2472.877302,13775.65594,0.179510675
PLC03,21881.26082,48606.06829,0.450175494
PLC04,75202.1159,41722.43646,1.802438263
PLC05,80215.09098,64109.59582,1.251218167
PLC06,103.8455151,11761.10757,0.008829569
PLC07,1354.093345,19152.25989,0.070701492
PLC08,80368.43691,73745.07881,1.089814239
PLC09,25780.93263,45409.67663,0.567740943
PLC10,44862.79335,26341.57086,1.703117615
PLE01,21.79096414,4813.122465,0.004527407
PLE02,2258.129017,25857.41708,0.08733003
PLE03,0,44.56276008,0
PLE04,726.563105,3839.078062,0.18925458
PLE05,23617.29548,10074.86726,2.34417932
PLE06,11811.86902,11521.27125,1.025222717
PLE07,2294.130965,30134.27996,0.076130273
PLE08,0,3618.044402,0
PLE09,8787.846047,34131.5766,0.257469678
PLE10,23927.30765,28995.91936,0.825195689
PLT01,35221.5478,34319.6832,1.026278349
PLT02,1319.351148,9829.041843,0.134229884
PLT03,0,15.03423266,0
PLT04,0,13.66781825,0
PLT05,0,10.9484498,0
PRA01,5961.283052,14562.51867,0.409357968
PRA02,4267.025969,21978.59118,0.194144653
PRA03,14152.33162,27151.90915,0.521227864
PRA04,4784.12558,31880.41604,0.150064716
PRA05,31082.18784,77313.30208,0.402028978
PRA06,175.1777066,13030.00724,0.013444176
PRA07,16400.99964,39288.02938,0.41745539
PRA08,33276.78079,52403.97819,0.635004859
PRA09,154.2429752,16038.86303,0.009616827
PRA10,1518.582508,18444.35407,0.08233319
PSN01,195992.103,58821.39077,3.331986891
PSN02,162076.7683,43632.15861,3.714617233
PSN03,315919.2624,65705.07122,4.808141237
PSN04,0,5411.752162,0
PSN05,41327.9818,17118.06551,2.414290434
PUU01,47476.93463,38842.70702,1.222286969
PUU02,157679.9812,104171.8915,1.513651898
PUU03,0,127.191371,0
PUU04,2871.636226,11620.75774,0.247112649
PUU05,93565.25508,49336.8627,1.896457333
PUU06,25527.82801,31117.12153,0.820378838
PUU07,237265.895,79873.26001,2.970529749
PUU08,42512.55986,38413.84705,1.106698837
PUU09,185767.1577,70329.85163,2.641369965
PUU10,10259.4021,29971.16657,0.342309068
QLA01,0,80.329546,0
QLA02,0,89.31784459,0
QLA03,0,96.7371942,0
QLA04,8596.821336,549.8052459,15.63612097
QLA05,0,3613.905988,0
QRA03,0,951.3432876,0
QRA04,18619.04435,27665.43743,0.673007408
QRA05,63086.05154,40203.12594,1.569182746
QRA06,635.9645291,15306.27219,0.041549276
QRA07,51581.22975,26044.04208,1.980538566
QRA08,116078.9488,14695.96466,7.898695425
QRA09,58554.8578,18146.41735,3.226799905
QRA10,67483.66459,58546.99287,1.152641003
RKA01,28981.51396,41005.47291,0.70677185
RKA02,105183.5272,111661.2737,0.941987528
RKA03,6340.263742,26956.1294,0.235206756
RKA04,922.4206513,31210.47856,0.029554838
RKA05,38222.48445,44007.45509,0.868545667
RKA06,16538.56175,32467.96696,0.509380885
RKA07,63420.86087,73518.26626,0.862654468
RKA08,34932.60044,59359.21686,0.588494968
RKA09,10767.56186,51749.72394,0.208069938
RKA10,14267.46091,49331.54604,0.289215767
SKA01,159162.3335,66962.41668,2.376890521
SKA02,118874.0587,163584.6048,0.726682433
SKA03,75503.55238,81294.85129,0.9287618
SKA04,109959.9673,64806.41042,1.696745223
SKA1B,0,4900.669963,0
SKA2B,188.1692997,4641.487299,0.040540734
SSL01,144320.4135,59400.02278,2.429635659
SSL02,33677.9158,62964.79098,0.534869016
SSL03,104791.7862,60804.57136,1.723419537
SSL04,82556.33046,54391.17516,1.517825828
SSL05,57434.04065,38745.37691,1.482345643
STA01,39111.51164,59662.74353,0.655543298
STA02,4685.485642,31404.17138,0.149199467
STA03,16171.19887,58100.24059,0.278332735
STA04,244850.099,134522.9867,1.820135762
STA05,115566.2347,115763.3201,0.998297514
STA06,97028.32494,87460.60191,1.109394663
STA07,56978.43592,50430.93442,1.129831057
STA08,37000.43644,70046.49637,0.528226797
STA09,54367.4593,33618.03658,1.617211022
STA10,113585.0126,56001.01863,2.028266902
SWA01,52072.40374,36807.77836,1.414711946
SWA02,92332.3226,26107.48869,3.536622143
SWA03,146998.9879,75039.03842,1.958966839
SWA04,42331.5294,17500.11977,2.418927983
SWA05,2975.434366,2703.654454,1.100523168
SWA06,169454.6313,131950.7946,1.284225925
SWA07,65744.84278,11813.47286,5.56524263
SWA08,63511.24585,37587.62543,1.689684973
SZA01,2303.550884,16162.28673,0.142526297
SZA02,11554.04929,25006.98669,0.462032848
SZA03,91086.44418,28107.19501,3.240680692
SZA04,168016.1785,82370.0249,2.039773313
SZA05,8580.095649,39209.31482,0.218827992
SZA06,62254.99288,41252.86575,1.509107107
SZA07,92092.21662,66384.10947,1.387262966
SZA08,136499.1003,47532.6277,2.871692707
TAA01,174.0104658,19086.82068,0.009116786
TAA02,23630.0555,73847.21783,0.319985725
TAA03,25722.14294,74164.16885,0.346827091
TAA04,84566.94596,29383.85035,2.878007646
TAA05,53219.51634,67159.05459,0.792439927
TAA06,11027.81832,52937.19515,0.208318901
TAA07,55465.52775,148303.5913,0.373999896
TAA08,1961.879295,34061.35978,0.057598384
TAA09,49912.37781,41459.6242,1.203879166
TAA10,95419.41772,73109.66305,1.305154664
TEA60,19.04439504,0,0
TPH01,55296.58867,43009.98919,1.285668509
TPH02,58053.72099,50438.95149,1.15097002
TPH03,21823.76353,25831.61281,0.844847114
TPH04,114857.9911,87935.01113,1.306169064
TPH05,107560.6609,42371.27412,2.538527886
TPH06,124047.7366,42295.69774,2.932868902
TPH07,50755.51393,28723.50134,1.767037846
TPH08,40495.4188,36876.79509,1.098127391
TPH09,35938.13004,32093.60999,1.119790826
TPH10,2871.234943,11464.58591,0.250443842
TSK01,9060.903792,8767.194858,1.033500902
TSK02,18690.70435,44310.54187,0.421811685
TSK03,8576.176946,13471.13223,0.636633714
TSK04,53632.97347,16999.64518,3.154946641
TSK05,72104.72254,62055.77575,1.16193411
UTA01,13306.10017,19893.55108,0.668865006
UTA02,904.4876557,14136.39171,0.063982923
UTA03,13836.60965,43135.41054,0.320771484
UTA04,33074.95841,21631.66519,1.52900658
UTA05,83344.5904,67535.49007,1.234085817
UTA06,90939.62622,43181.94085,2.105964309
UTA07,60429.00964,81303.43352,0.743252862
UTA08,15071.35069,40306.55516,0.373918104
UTA09,2742.138624,19654.75559,0.139515275
UTA10,58945.7291,49169.49323,1.198827265
WBA01,173083.8308,67402.31866,2.567921019
WBA02,126096.0677,52593.60753,2.397555018
WBA03,57579.36377,34313.19473,1.678053128
WBA04,129179.8511,30004.70622,4.305319643
WBA05,25.09275055,4506.270377,0.005568408
WBT01,37786.42903,54147.64669,0.697840651
WBT02,7093.874748,14730.89871,0.481564288
WBT03,0,10680.77285,0
WBT04,145156.5396,125894.1292,1.153004834
WBT05,44253.6636,14793.97083,2.991331002
WBT06,0,164.0024438,0
WBT07,0,222.8954642,0
WBT08,0,290.0311067,0
WBT09,0,264.2930113,0
WBT10,0,206.588576,0
WEA01,97121.70676,70550.00664,1.376636394
WEA02,67521.18049,30642.88439,2.203486448
WEA03,59934.1694,22446.88692,2.670043718
WEA04,220721.6617,97336.82715,2.267606909
WEA05,46771.92752,24822.98001,1.884218877
WGT01,230.9072806,16293.56202,0.014171688
WGT02,0,112.5098039,0
WGT03,153088.9724,69703.77665,2.196279452
WGT04,6168.421201,9259.146787,0.666197582
WGT05,37292.77726,17441.46789,2.138167355
WGT06,2158.41138,27228.90886,0.07926911
WGT07,11875.83986,39275.46557,0.302372988
WGT08,117529.7623,55212.46075,2.128681835
WGT09,263129.6488,47869.38963,5.496824816
WGT10,75787.97254,57680.49369,1.313927252
BSH01,105933.3673,30358.91483,3.489366069
BSH02,19471.08869,16360.51115,1.190127161
BSH03,87434.55653,51924.65913,1.683873481
BSH05,169771.793,55693.69391,3.048312674
BSH06,47767.43382,29142.4731,1.639100212
BSH07,1732.948243,11095.31312,0.156187412
BSH08,34.95958157,13630.05831,0.002564889
BSH09,6522.199402,10120.72762,0.644439772
BSH10,73069.02668,36046.58372,2.02707217
CDA01,10832.48916,7077.018563,1.530657163
CDA02,82169.81464,20858.31002,3.939428198
CDA03,30987.09206,46024.31529,0.673276547
CDA04,179295.2056,45761.12443,3.918068181
CDA05,9158.147363,23985.50434,0.381820087
CDA06,124429.8656,24577.23107,5.062810587
CDA07,206115.1673,41265.69301,4.994831112
CDA08,34208.90122,10339.65729,3.308514033
CDA09,16250.48861,38307.93321,0.424206874
CDB01,148458.4903,43350.06141,3.424643137
CDB03,9406.21501,9521.796489,0.987861379
CDB04,42.4874753,3339.817129,0.012721498
CDB05,6057.125871,6122.332622,0.989349361
CDB06,140106.8071,82698.10038,1.694196196
CDB07,49445.65478,41876.2025,1.180757849
CDB08,42.83900011,3016.726908,0.01420049
CDB09,0,9658.234471,0
CHA09,33005.56309,6620.184003,4.98559603
CNA01,33551.56694,36864.284,0.910137491
CNA02,53594.22234,42103.28008,1.272922733
CNA03,25834.97037,72853.48837,0.35461542
CNA04,35128.52711,72078.67826,0.487363641
CNA05,45627.92449,67045.84281,0.680548153
CNA06,84505.8367,28808.24003,2.933391162
CNA07,985.408362,26361.83191,0.037380117
CNA08,67776.81959,54926.66812,1.233951046
CNA09,3603.200268,33898.18844,0.106294774
CNA10,27704.55859,55289.3325,0.501083253
CON02,77588.03053,37125.55836,2.089881848
CON04,127041.9557,22703.76505,5.595633825
CON05,243037.302,13857.63074,17.53815688
CYA02,187553.2703,61019.45325,3.073663566
DAA08,4868.761064,0,0
DSA05,123553.393,54437.62993,2.269632112
HKA02,30560.48441,20977.54774,1.456818728
HKA03,0,51.34235963,0
HKA05,0,29.70767389,0
HKA06,16684.09348,8594.177215,1.941325279
HKA07,204695.5277,27109.33078,7.550740718
HKA08,177413.462,34191.22246,5.188859867
HKA09,0,128.1673082,0
HKA10,0,97.00804128,0
IBU01,0,763.4045228,0
IBU02,0,1515.262176,0
IBU03,0,3843.152863,0
IBU04,44191.90546,91870.31991,0.481024835
IBU05,32261.4698,52187.07931,0.618188836
KBG02,50252.68036,53923.11511,0.931932071
KBG03,66202.45509,41343.44286,1.601280651
KBG04,131579.4293,47938.62466,2.74474769
KSR01,0,104.5155046,0
KSR02,35167.67756,38042.0146,0.924443091
KSR03,35449.66126,13561.30542,2.614030151
KSR04,80995.66386,46996.88346,1.723426276
KSR05,20975.22746,44854.37723,0.467629443
KSR06,117471.0612,57981.90873,2.02599507
KSR07,298297.7319,84579.70234,3.526824092
KSR08,148206.6387,41018.33281,3.613180463
KSR09,96808.19382,61611.9183,1.571257583
KSR10,45606.68523,53139.85676,0.858238769
LAA01,0,123.6751835,0
LAA02,233065.0278,71006.56716,3.282302428
LAA04,214224.5049,18706.69034,11.45175875
LAA05,150907.4733,53508.31442,2.82026214
LAA06,169921.8528,64431.87473,2.63723279
LAA07,0,168.9765716,0
LAA08,70378.23953,17554.86831,4.009044004
LAA09,158550.4156,73468.54425,2.158072101
LAA10,53378.04487,71727.09602,0.744182434
LBA01,230.5343629,14.28523385,16.13794813
LBA02,12.04184304,936.1641847,0.012862961
LBA04,7550.461089,13975.84021,0.54025096
LBA05,17320.93836,6513.292048,2.659321619
LBA07,3275.846668,11058.62177,0.296225582
LBB01,16993.76606,14463.09555,1.174974334
LBB02,59807.32731,67818.99466,0.881866911
LBB03,54691.99784,98619.90418,0.554573626
LBB06,17943.58828,10377.21039,1.729134094
LBB07,1307.094075,15201.06708,0.085986995
LBC02,1284.513458,7299.740621,0.175967
LBC03,44930.79675,69910.80672,0.642687431
LBC05,1197.484367,7535.35575,0.158915439
LOA01,105094.0602,59653.49294,1.761741937
LOA02,65409.44595,40364.90369,1.620453413
LOA03,87351.56571,70828.27015,1.23328673
LOA05,32516.98088,20155.11418,1.613336476
LOA06,21065.70083,25516.82204,0.825561302
LOA07,8099.360388,19708.80622,0.410951343
LOA08,38454.3345,21533.44665,1.78579561
LOK01,48767.00689,101370.6622,0.48107614
LOK02,152.4204745,8491.226784,0.017950348
LOK03,39876.33591,24350.95293,1.637567779
LOK04,9241.928301,11104.20662,0.832290736
LOK05,203364.54,30182.59339,6.737808687
MRA01,141328.2602,69644.70886,2.029274908
MRA02,3356.397413,22078.49523,0.152021113
MRA03,15.31821101,14666.83653,0.001044411
MRA04,263662.4605,31597.96661,8.344285686
MRA05,232470.1559,68942.71592,3.371932085
MRA06,83917.86481,40876.84941,2.052943561
MRA07,32441.35517,45197.92277,0.717762082
MRA08,12625.40472,16095.86836,0.784387921
MRA09,27930.41123,36033.83377,0.775116281
MRA10,4166.983277,15610.44045,0.266935663
NCC01,0,1424.4465,0
NCH01,400193.8577,73736.56649,5.42734598
NCH02,33382.74087,24963.68226,1.337252274
NCH03,358410.328,30935.32604,11.58579443
NCH04,171527.5191,9362.271198,18.32114403
NCH05,33012.54192,39675.84165,0.832056499
NCH06,162479.3435,53930.46353,3.012756295
NCH07,0,184.4144008,0
NCH08,15.84734511,120.1783952,0.131865175
NCH09,281042.1388,36702.23646,7.657357314
NCH10,15.25032065,154.9403474,0.098427046
NGA01,186978.7139,84240.11692,2.219592289
NGA02,99843.1703,35728.00565,2.794535225
NGA04,36828.19604,24192.31864,1.522309481
NGA05,73779.09501,17935.43481,4.113593887
NOB01,180720.7843,46089.21412,3.921107959
NOB02,101927.097,25500.50165,3.997062425
NOB03,68804.01382,27519.12362,2.500225471
NOB04,121878.6278,46166.4764,2.639981158
NOB05,275362.5133,33867.83258,8.130502967
NSA01,1749.682121,4079.983502,0.428845391
NSA02,2269.609508,11471.94673,0.197839962
NSA03,55515.04632,53337.12125,1.040833195
NSA04,314.6043613,5100.725383,0.061678357
NSA05,4322.684626,14883.50772,0.290434534
NSA06,10295.21163,5092.4656,2.021655606
NSA07,2335.970449,14066.63427,0.166064632
NSA08,5467.715275,11347.00762,0.48186407
NSA09,2494.533504,2327.514231,1.071758647
